Candidate ID Number,Position Title,Department,Furthest Recruiting Stage Reached,Date of Application,Application Source,Years of Experience,Candidate Type,Degree,School,Major,Degree.1,School.1,Major.1,Degree.2,School.2,Major.2,Degree.3,School.3,Major.3,Highest Degree Level,Associated School,Associated Major,Offer Decision
3370802,Associate Relationship Manager,Sales,New Application,2018-09-05,Campus Job Board,0,Campus,Bachelors,University of Michigan,Mathematics,Bachelors,MIT,Economics,,,,,,,Bachelors,University of Michigan,Mathematics,
5470682,IT Analyst,IT,New Application,2018-01-10,Campus Job Board,0,Campus,Masters,Harvard,Statistics,Bachelors,Columbia,English,,,,,,,Masters,Harvard,Statistics,
6092502,System Engineer,Engineering,Phone Screen,2017-10-08,Campus Event,4,Campus,PhD,NYU,Statistics,Masters,Georgia Tech,Statistics,Bachelors,Columbia,Computer Science,,,,PhD,NYU,Statistics,
361796,System Engineer,Engineering,In-House Interview,2018-11-11,Campus Event,0,Campus,Bachelors,University of Michigan,Statistics,,,,,,,,,,Bachelors,University of Michigan,Statistics,
5589284,System Engineer,Engineering,In-House Interview,2018-03-12,Campus Event,0,Campus,Bachelors,University of Michigan,Computer Science,,,,,,,,,,Bachelors,University of Michigan,Computer Science,
6078867,Associate Relationship Manager,Sales,New Application,2016-01-18,Career Fair,0,Campus,Bachelors,UC Berkeley,Computer Science,,,,,,,,,,Bachelors,UC Berkeley,Computer Science,
6127152,Associate Product Manager,Product,New Application,2018-10-03,Advertisement,0,Campus,Bachelors,Columbia,Economics,,,,,,,,,,Bachelors,Columbia,Economics,
118709,Associate Relationship Manager,Sales,New Application,2016-03-11,Website,0,Campus,Bachelors,NYU,Mathematics,,,,,,,,,,Bachelors,NYU,Mathematics,
3026,System Engineer,Engineering,Offer Accepted,2016-10-16,Career Fair,0,Campus,Masters,University of Michigan,English,Bachelors,NYU,Economics,Bachelors,NYU,Mathematics,,,,Masters,University of Michigan,English,Offer Accepted
620609,System Engineer,Engineering,In-House Interview,2016-12-14,Website,0,Campus,Masters,Harvard,Economics,Bachelors,University of Michigan,Computer Science,Bachelors,University of Michigan,Statistics,,,,Masters,Harvard,Economics,
6111977,System Engineer,Engineering,Phone Screen,2016-10-07,Career Fair,2,Campus,Bachelors,MIT,Statistics,PhD,NYU,Computer Science,,,,,,,PhD,NYU,Computer Science,
6246951,System Engineer,Engineering,Phone Screen,2016-10-08,Campus Event,2,Campus,Bachelors,NYU,Statistics,PhD,Vanderbilt,Statistics,,,,,,,PhD,Vanderbilt,Statistics,
5622459,Associate Relationship Manager,Sales,New Application,2018-09-18,Campus Job Board,0,Campus,Bachelors,University of Texas,Economics,,,,,,,,,,Bachelors,University of Texas,Economics,
6090774,System Engineer,Engineering,New Application,2016-09-04,Advertisement,2,Campus,PhD,MIT,Computer Science,Bachelors,Georgia Tech,English,,,,,,,PhD,MIT,Computer Science,
6111422,IT Analyst,IT,New Application,2016-12-21,Campus Job Board,0,Campus,Bachelors,NYU,Statistics,,,,,,,,,,Bachelors,NYU,Statistics,
65090,Sr. Business Analyst,IT,Offer Sent,2016-08-25,Website,10,Experienced,Bachelors,NYU,Economics,,,,,,,,,,Bachelors,NYU,Economics,Offer Declined
433847,System Engineer,Engineering,New Application,2017-03-18,Advertisement,0,Campus,Bachelors,Harvard,Statistics,,,,,,,,,,Bachelors,Harvard,Statistics,
12761,System Engineer,Engineering,New Application,2018-09-17,Career Fair,0,Campus,Bachelors,Harvard,Economics,,,,,,,,,,Bachelors,Harvard,Economics,
1086459,System Engineer,Engineering,New Application,2016-02-16,Campus Job Board,1,Campus,Masters,NYU,Computer Science,Bachelors,Vanderbilt,Mathematics,Bachelors,Vanderbilt,Physics,,,,Masters,NYU,Computer Science,
103209,Associate Product Manager,Product,In-House Interview,2016-08-12,Campus Job Board,0,Campus,Bachelors,Georgia Tech,Statistics,Bachelors,MIT,Management,Bachelors,MIT,Economics,,,,Bachelors,Georgia Tech,Statistics,
5789834,System Engineer,Engineering,New Application,2016-12-07,Campus Job Board,0,Campus,Masters,NYU,Computer Science,Bachelors,Columbia,Statistics,Bachelors,Columbia,Computer Science,,,,Masters,NYU,Computer Science,
3149702,Operations Generalist,Operations,New Application,2017-02-19,Campus Job Board,0,Campus,Bachelors,University of Texas,Statistics,,,,,,,,,,Bachelors,University of Texas,Statistics,
400562,Sr. Business Analyst,IT,New Application,2016-12-27,Advertisement,8,Experienced,Bachelors,Columbia,Statistics,,,,,,,,,,Bachelors,Columbia,Statistics,
2122001,System Engineer,Engineering,New Application,2016-01-08,Advertisement,0,Campus,Bachelors,Columbia,Mathematics,Masters,Harvard,Statistics,PhD,MIT,Computer Science,,,,PhD,MIT,Computer Science,
6076199,Account Executive,Sales,Phone Screen,2018-02-28,Advertisement,8,Experienced,Masters,Columbia,Management,Bachelors,Harvard,Psychology,,,,,,,Masters,Columbia,Management,
1227206,Sr. Business Analyst,IT,New Application,2017-03-07,Website,14,Experienced,PhD,Vanderbilt,Computer Science,Bachelors,Columbia,Computer Science,,,,,,,PhD,Vanderbilt,Computer Science,
6155411,System Engineer,Engineering,Phone Screen,2017-12-16,Website,1,Campus,PhD,NYU,Statistics,Masters,NYU,Statistics,Bachelors,NYU,Mathematics,,,,PhD,NYU,Statistics,
6086562,System Engineer,Engineering,Phone Screen,2018-11-12,Website,1,Campus,PhD,Harvard,Mathematics,Bachelors,Georgia Tech,Mathematics,,,,,,,PhD,Harvard,Mathematics,
4159932,Operations Coordinator,Operations,New Application,2018-12-31,Campus Job Board,0,Campus,Bachelors,Harvard,Political Science,,,,,,,,,,Bachelors,Harvard,Political Science,
150851,System Engineer,Engineering,In-House Interview,2017-09-20,Career Fair,1,Campus,PhD,NYU,Mathematics,Bachelors,UC Berkeley,Statistics,,,,,,,PhD,NYU,Mathematics,
455336,Associate Relationship Manager,Sales,New Application,2018-11-02,Campus Job Board,0,Campus,Bachelors,Georgia Tech,Political Science,,,,,,,,,,Bachelors,Georgia Tech,Political Science,
237896,Associate Relationship Manager,Sales,New Application,2016-12-10,Career Fair,0,Campus,Bachelors,Harvard,Statistics,,,,,,,,,,Bachelors,Harvard,Statistics,
8906,System Engineer,Engineering,New Application,2017-03-16,Advertisement,0,Campus,Bachelors,University of Michigan,Computer Science,,,,,,,,,,Bachelors,University of Michigan,Computer Science,
333816,Operations Coordinator,Operations,New Application,2018-10-11,Website,0,Campus,Bachelors,Vanderbilt,Political Science,Bachelors,Harvard,Sociology,,,,,,,Bachelors,Vanderbilt,Political Science,
3700859,Associate Relationship Manager,Sales,New Application,2017-09-19,Campus Job Board,1,Campus,Bachelors,University of Michigan,Political Science,Bachelors,Harvard,Management,,,,,,,Bachelors,University of Michigan,Political Science,
1854212,System Engineer,Engineering,New Application,2018-09-04,Career Fair,1,Campus,Masters,University of Texas,Mathematics,Bachelors,Columbia,Statistics,Bachelors,Columbia,Computer Science,,,,Masters,University of Texas,Mathematics,
6157041,Operations Generalist,Operations,New Application,2017-08-22,Advertisement,1,Campus,Bachelors,MIT,Statistics,PhD,MIT,Statistics,,,,,,,PhD,MIT,Statistics,
137409,System Engineer,Engineering,New Application,2018-09-10,Career Fair,0,Campus,Bachelors,Columbia,English,,,,,,,,,,Bachelors,Columbia,English,
1328351,System Engineer,Engineering,New Application,2016-09-23,Career Fair,0,Campus,Bachelors,Georgia Tech,Statistics,,,,,,,,,,Bachelors,Georgia Tech,Statistics,
2783726,Account Executive,Sales,New Application,2018-10-26,Agency,7,Experienced,Masters,NYU,Economics,Bachelors,MIT,Mathematics,,,,,,,Masters,NYU,Economics,
5722584,Operations Coordinator,Operations,New Application,2017-10-19,Campus Job Board,1,Campus,Masters,Harvard,Statistics,Bachelors,NYU,Economics,,,,,,,Masters,Harvard,Statistics,
5167109,System Engineer,Engineering,New Application,2017-02-09,Website,1,Campus,Bachelors,NYU,Statistics,PhD,Georgia Tech,English,,,,,,,PhD,Georgia Tech,English,
197351,Operations Generalist,Operations,New Application,2016-10-31,Career Fair,0,Campus,Bachelors,Harvard,English,,,,,,,,,,Bachelors,Harvard,English,
153440,System Engineer,Engineering,New Application,2017-10-03,Career Fair,0,Campus,Bachelors,Vanderbilt,Computer Science,,,,,,,,,,Bachelors,Vanderbilt,Computer Science,
131243,System Engineer,Engineering,New Application,2016-10-01,Career Fair,0,Campus,Bachelors,University of Michigan,Physics,,,,,,,,,,Bachelors,University of Michigan,Physics,
3424709,Finance Manager,Finance,New Application,2017-10-10,Advertisement,5,Experienced,Masters,NYU,Management,Bachelors,University of Texas,Economics,Bachelors,University of Texas,Economics,,,,Masters,NYU,Management,
6087731,System Engineer,Engineering,Phone Screen,2016-10-16,Campus Event,0,Campus,Bachelors,Georgia Tech,Mathematics,,,,,,,,,,Bachelors,Georgia Tech,Mathematics,
374909,System Engineer,Engineering,In-House Interview,2016-11-22,Campus Event,3,Campus,PhD,UC Berkeley,Physics,Bachelors,Columbia,Computer Science,,,,,,,PhD,UC Berkeley,Physics,
4309406,Associate Relationship Manager,Sales,New Application,2017-11-22,Campus Job Board,0,Campus,Bachelors,MIT,Economics,,,,,,,,,,Bachelors,MIT,Economics,
4094681,Associate Relationship Manager,Sales,New Application,2018-03-07,Campus Job Board,0,Campus,Bachelors,Columbia,Computer Science,,,,,,,,,,Bachelors,Columbia,Computer Science,
839247,UX Designer,Product,New Application,2018-10-14,Website,6,Experienced,Bachelors,MIT,Economics,Bachelors,University of Michigan,Economics,,,,,,,Bachelors,MIT,Economics,
2802282,Associate Product Manager,Product,New Application,2016-10-22,Career Fair,1,Campus,Bachelors,University of Michigan,Mathematics,Bachelors,Columbia,English,,,,,,,Bachelors,University of Michigan,Mathematics,
4616466,Finance Manager,Finance,New Application,2017-07-13,Agency,3,Experienced,Bachelors,NYU,Statistics,,,,,,,,,,Bachelors,NYU,Statistics,
3581159,Financial Analyst,Finance,New Application,2016-02-02,Campus Event,2,Campus,Bachelors,Vanderbilt,Statistics,Bachelors,Harvard,Mathematics,,,,,,,Bachelors,Vanderbilt,Statistics,
2586062,System Engineer,Engineering,Phone Screen,2017-01-06,Campus Job Board,0,Campus,Bachelors,UC Berkeley,Statistics,Masters,Columbia,Mathematics,Masters,Columbia,Computer Science,,,,Masters,Columbia,Mathematics,
177647,Associate Product Manager,Product,New Application,2017-11-21,Campus Job Board,0,Campus,Bachelors,Columbia,Computer Science,,,,,,,,,,Bachelors,Columbia,Computer Science,
3674084,Associate Relationship Manager,Sales,In-House Interview,2017-11-11,Campus Event,0,Campus,Bachelors,Columbia,Management,,,,,,,,,,Bachelors,Columbia,Management,
129984,Associate Relationship Manager,Sales,New Application,2018-10-24,Campus Job Board,0,Campus,Bachelors,Columbia,Political Science,Bachelors,NYU,Mathematics,,,,,,,Bachelors,Columbia,Political Science,
138201,Financial Analyst,Finance,In-House Interview,2018-09-19,Campus Job Board,3,Campus,PhD,NYU,English,Bachelors,MIT,Management,,,,,,,PhD,NYU,English,
4295,Associate Product Manager,Product,Offer Sent,2018-10-08,Career Fair,2,Campus,Bachelors,Columbia,Economics,PhD,Georgia Tech,Economics,,,,,,,PhD,Georgia Tech,Economics,Offer Declined
3615531,Associate Relationship Manager,Sales,New Application,2018-02-09,Campus Job Board,1,Campus,Masters,NYU,English,Bachelors,Harvard,Statistics,Bachelors,Harvard,Computer Science,,,,Masters,NYU,English,
1377362,System Engineer,Engineering,In-House Interview,2017-09-30,Campus Job Board,2,Campus,Bachelors,Harvard,Statistics,PhD,Harvard,Statistics,,,,,,,PhD,Harvard,Statistics,
4373459,Sr. Product Manager,Product,New Application,2017-02-05,Website,5,Experienced,Bachelors,NYU,Statistics,,,,,,,,,,Bachelors,NYU,Statistics,
4234331,UX Designer,Product,In-House Interview,2017-02-12,Website,8,Experienced,Bachelors,NYU,Computer Science,,,,,,,,,,Bachelors,NYU,Computer Science,
104037,System Engineer,Engineering,New Application,2016-09-13,Campus Job Board,0,Campus,Bachelors,Columbia,Computer Science,,,,,,,,,,Bachelors,Columbia,Computer Science,
6207099,Sr. Software Engineer,Engineering,New Application,2018-08-13,Agency,6,Experienced,Bachelors,NYU,Mathematics,,,,,,,,,,Bachelors,NYU,Mathematics,
4728317,IT Analyst,IT,New Application,2018-02-09,Campus Job Board,0,Campus,Bachelors,University of Texas,English,,,,,,,,,,Bachelors,University of Texas,English,
2557176,Associate Product Manager,Product,New Application,2016-01-06,Advertisement,2,Campus,PhD,Columbia,Economics,Bachelors,Columbia,Computer Science,,,,,,,PhD,Columbia,Economics,
97731,System Engineer,Engineering,New Application,2018-09-03,Career Fair,0,Campus,Bachelors,University of Michigan,Computer Science,,,,,,,,,,Bachelors,University of Michigan,Computer Science,
4300709,System Engineer,Engineering,In-House Interview,2016-09-14,Career Fair,0,Campus,Bachelors,Columbia,Statistics,,,,,,,,,,Bachelors,Columbia,Statistics,
751047,Associate Relationship Manager,Sales,New Application,2016-02-09,Website,0,Campus,Bachelors,Columbia,Mathematics,,,,,,,,,,Bachelors,Columbia,Mathematics,
5272676,Associate Relationship Manager,Sales,New Application,2018-11-06,Campus Job Board,0,Campus,Masters,MIT,Statistics,Bachelors,Harvard,Computer Science,,,,,,,Masters,MIT,Statistics,
1401422,Operations Coordinator,Operations,New Application,2016-10-25,Website,0,Campus,Bachelors,University of Washington,Statistics,,,,,,,,,,Bachelors,University of Washington,Statistics,
4658627,Associate Relationship Manager,Sales,New Application,2018-10-10,Campus Event,0,Campus,Bachelors,NYU,Sociology,,,,,,,,,,Bachelors,NYU,Sociology,
487082,Associate Relationship Manager,Sales,New Application,2018-11-19,Campus Job Board,1,Campus,Masters,MIT,Mathematics,Bachelors,NYU,Mathematics,,,,,,,Masters,MIT,Mathematics,
1509959,Associate Relationship Manager,Sales,New Application,2018-08-25,Campus Event,0,Campus,Bachelors,University of Texas,Economics,,,,,,,,,,Bachelors,University of Texas,Economics,
5546306,System Engineer,Engineering,New Application,2018-12-17,Campus Job Board,1,Campus,Bachelors,Columbia,Mathematics,Masters,UC Berkeley,Computer Science,Masters,Georgia Tech,Statistics,,,,Masters,UC Berkeley,Computer Science,
3725042,System Engineer,Engineering,New Application,2017-10-06,Campus Job Board,0,Campus,Bachelors,UC Berkeley,Physics,,,,,,,,,,Bachelors,UC Berkeley,Physics,
3628796,Associate Relationship Manager,Sales,New Application,2018-08-06,Campus Job Board,0,Campus,Bachelors,MIT,Physics,,,,,,,,,,Bachelors,MIT,Physics,
238937,System Engineer,Engineering,New Application,2016-09-14,Career Fair,0,Campus,Bachelors,UC Berkeley,Economics,,,,,,,,,,Bachelors,UC Berkeley,Economics,
1309637,System Engineer,Engineering,New Application,2018-03-04,Campus Job Board,2,Campus,PhD,MIT,Computer Science,Bachelors,Harvard,Mathematics,,,,,,,PhD,MIT,Computer Science,
125721,System Engineer,Engineering,New Application,2018-08-04,Campus Event,0,Campus,Bachelors,MIT,Computer Science,,,,,,,,,,Bachelors,MIT,Computer Science,
5009234,Financial Analyst,Finance,New Application,2016-03-12,Campus Job Board,3,Campus,PhD,Vanderbilt,Mathematics,Bachelors,NYU,Economics,,,,,,,PhD,Vanderbilt,Mathematics,
3779072,Finance Manager,Finance,New Application,2018-11-29,Website,6,Experienced,Bachelors,University of Texas,Business,Bachelors,MIT,Economics,,,,,,,Bachelors,University of Texas,Business,
342734,Associate Product Manager,Product,New Application,2016-10-03,Advertisement,0,Campus,Bachelors,Harvard,Computer Science,,,,,,,,,,Bachelors,Harvard,Computer Science,
3510311,Associate Relationship Manager,Sales,In-House Interview,2018-10-04,Campus Job Board,0,Campus,Bachelors,University of Michigan,Sociology,,,,,,,,,,Bachelors,University of Michigan,Sociology,
2583834,Sr. Business Analyst,IT,New Application,2018-12-13,Agency,7,Experienced,PhD,MIT,Mathematics,Bachelors,MIT,Computer Science,,,,,,,PhD,MIT,Mathematics,
3965766,System Engineer,Engineering,New Application,2018-10-22,Campus Job Board,2,Campus,Masters,Harvard,Statistics,Bachelors,Georgia Tech,Statistics,Bachelors,Georgia Tech,English,,,,Masters,Harvard,Statistics,
1294152,Business Operations Manager,Operations,New Application,2017-07-21,Career Fair,8,Experienced,Bachelors,Harvard,Computer Science,,,,,,,,,,Bachelors,Harvard,Computer Science,
2197037,System Engineer,Engineering,New Application,2016-01-17,Campus Job Board,0,Campus,Bachelors,Harvard,Statistics,,,,,,,,,,Bachelors,Harvard,Statistics,
1206311,Associate Product Manager,Product,New Application,2018-10-13,Career Fair,1,Campus,Bachelors,University of Michigan,Computer Science,Bachelors,Harvard,Statistics,,,,,,,Bachelors,University of Michigan,Computer Science,
6132881,Operations Coordinator,Operations,New Application,2018-11-04,Advertisement,0,Campus,Masters,MIT,Economics,Bachelors,MIT,Economics,,,,,,,Masters,MIT,Economics,
6258941,UX Designer,Product,New Application,2018-09-04,Website,6,Experienced,Bachelors,Vanderbilt,Computer Science,PhD,Columbia,Physics,,,,,,,PhD,Columbia,Physics,
317141,System Engineer,Engineering,New Application,2018-09-23,Career Fair,0,Campus,Bachelors,Columbia,Physics,,,,,,,,,,Bachelors,Columbia,Physics,
6133922,Associate Product Manager,Product,New Application,2016-10-05,Campus Event,1,Campus,Bachelors,Columbia,Economics,Bachelors,University of Michigan,Physics,,,,,,,Bachelors,Columbia,Economics,
108521,Business Operations Manager,Operations,New Application,2017-03-13,Internal Referral,6,Experienced,Bachelors,UC Berkeley,Sociology,,,,,,,,,,Bachelors,UC Berkeley,Sociology,
3244227,Associate Relationship Manager,Sales,New Application,2018-11-16,Campus Job Board,1,Campus,Bachelors,Columbia,Psychology,Bachelors,NYU,Economics,,,,,,,Bachelors,Columbia,Psychology,
185984,Associate Relationship Manager,Sales,New Application,2018-09-01,Campus Job Board,0,Campus,Masters,Vanderbilt,Computer Science,Bachelors,NYU,Statistics,,,,,,,Masters,Vanderbilt,Computer Science,
124236,System Engineer,Engineering,New Application,2016-11-05,Career Fair,0,Campus,Bachelors,UC Berkeley,Computer Science,,,,,,,,,,Bachelors,UC Berkeley,Computer Science,
2628584,Associate Relationship Manager,Sales,New Application,2018-12-24,Campus Job Board,0,Campus,Bachelors,Vanderbilt,Sociology,,,,,,,,,,Bachelors,Vanderbilt,Sociology,
